time,event_type,qw,qx,qy,qz,bx,by,bz
6445.539144126,IMU,0.9908973099173471,-0.10946159766653007,-0.039041929410910226,-0.06794415046734502,0.006715626398272039,0.0002391344631855909,0.0030014412826854563
6445.543559196,TRIAD,0.9567248501258944,-0.12792030245058783,-0.2579853063029741,0.04192301401731404,0.007539141599415326,0.0013445391792242883,-0.0023312694196295424
6445.547144126,IMU,0.9567220573136105,-0.12793151349324652,-0.2579878993946389,0.041936579150925836,0.007539141599415326,0.0013445391792242883,-0.0023312694196295424
6445.554270921,IMU,0.9567177680662249,-0.12795587188331248,-0.25798841116514104,0.04195696392076834,0.007539141599415326,0.0013445391792242883,-0.0023312694196295424
6445.558411435,TRIAD,0.9908735209310722,-0.10823350082230603,-0.04233402998731959,-0.06828619715902155,0.006830022833974807,0.0004345790065667536,0.002076663446188633
6445.562270921,IMU,0.9908727237896651,-0.1082422699522633,-0.042333648766906914,-0.06828410083842044,0.006830022833974807,0.0004345790065667536,0.002076663446188633
6445.569144123,IMU,0.9908708771538653,-0.10826039852311618,-0.04233171857811324,-0.06828335464935056,0.006830022833974807,0.0004345790065667536,0.002076663446188633
6445.573373767,TRIAD,0.9804487798681522,-0.1328249755478986,-0.14381407189953302,-0.0198803583827869,0.007397496878714205,0.0008528181626093571,0.00014050124899088012
6445.577144123,IMU,0.9804464547731528,-0.13283997371831296,-0.14381641871581397,-0.019877837232247397,0.007397496878714205,0.0008528181626093571,0.00014050124899088012
6445.584133344,IMU,0.9804428989431518,-0.13287092290994063,-0.1438112904989872,-0.019883472584663126,0.007397496878714205,0.0008528181626093571,0.00014050124899088012
6445.588299043,TRIAD,0.9818208925651559,-0.12764680498374462,-0.13930875867880751,-0.01808584682485883,0.007312876412560858,0.0008317146723412248,7.473333566522026e-05
6445.592133344,IMU,0.9818192313530046,-0.1276628943269639,-0.13930487521977372,-0.018092376777556044,0.007312876412560858,0.0008317146723412248,7.473333566522026e-05
6445.601797771,IMU,0.9818154209709862,-0.12770327334162096,-0.13929123942780955,-0.018119153955550204,0.007312876412560858,0.0008317146723412248,7.473333566522026e-05
6445.606110063,TRIAD,0.9995947970503065,0.008850799854574775,0.027029171986270608,-0.0011527851609913417,0.004469763185996064,-9.07670226937598e-05,-0.0005565035756441326
6445.609797771,IMU,0.9995947285607429,0.008838229244788746,0.027035426529166424,-0.0011619164244027571,0.004469763185996064,-9.07670226937598e-05,-0.0005565035756441326
6445.617091678,IMU,0.9995946599338623,0.008813690533499112,0.027044934167683814,-0.0011858443200790866,0.004469763185996064,-9.07670226937598e-05,-0.0005565035756441326
6445.621461285,TRIAD,0.9919652284097289,-0.10281981111256806,-0.02936775183168782,-0.06760626613829977,0.006390373043618287,0.00016394580727236086,0.0016572021542272121
6445.625091678,IMU,0.991963434783446,-0.10283014688624856,-0.029364308414896005,-0.06761835797544741,0.006390373043618287,0.00016394580727236086,0.0016572021542272121
6445.633815993,IMU,0.9919610869144315,-0.10284972428863327,-0.029360536276724317,-0.0676246639240067,0.006390373043618287,0.00016394580727236086,0.0016572021542272121
6445.638296544,TRIAD,0.9897116693052486,-0.11681890096025685,-0.023860118655095703,-0.07908761443627436,0.006642930916889853,0.0001377349363839779,0.0021427166791286715
6445.641815993,IMU,0.989711186907809,-0.1168275962512667,-0.023859494475149776,-0.07908099510677315,0.006642930916889853,0.0001377349363839779,0.0021427166791286715
6445.648577102,IMU,0.9897122717653365,-0.11683821145483925,-0.023854330414411647,-0.07905328824034658,0.006642930916889853,0.0001377349363839779,0.0021427166791286715
6445.652724431,TRIAD,0.9906314832777411,-0.11242813883390518,-0.035057026850680836,-0.0691388661006057,0.006590015373864184,0.000181639751195009,0.001777503175812102
6445.656577102,IMU,0.9906320646161975,-0.11243450545820122,-0.035056084700787075,-0.06912065872133298,0.006590015373864184,0.000181639751195009,0.001777503175812102
6445.664213435,IMU,0.9906314795088804,-0.11245623715630743,-0.035053181279057766,-0.06909515911341642,0.006590015373864184,0.000181639751195009,0.001777503175812102
6445.668684931,TRIAD,0.9905135359516036,-0.11269680952504997,-0.02598464134064911,-0.07421025962711449,0.006580290473960809,0.0001418288904536841,0.0019978972436301198
6445.672213435,IMU,0.99051205582679,-0.11271112212373129,-0.025981228223076934,-0.07420947373089128,0.006580290473960809,0.0001418288904536841,0.0019978972436301198
6445.679078804,IMU,0.9905074202188391,-0.11274353701977514,-0.025976018167204806,-0.07422393031811297,0.006580290473960809,0.0001418288904536841,0.0019978972436301198
6445.683117244,TRIAD,0.9914568257225986,-0.10683179327270842,-0.030085693150068364,-0.06852139623421295,0.006492485966040626,0.00015839338518399586,0.0017909452641516632
6445.687078804,IMU,0.9914540197134726,-0.10684900753448315,-0.030082536754761243,-0.06853654036564487,0.006492485966040626,0.00015839338518399586,0.0017909452641516632
6445.694689729,IMU,0.9914483111459133,-0.10687711966934577,-0.030077080197660484,-0.06857767030079402,0.006492485966040626,0.00015839338518399586,0.0017909452641516632
6445.69909654,TRIAD,0.980519747929044,-0.13430689660042183,-0.14193873044212738,-0.01990171468001705,0.007157123052774049,0.0006556310696287279,-0.00034673737645736806
6445.702689729,IMU,0.9805177882759246,-0.13431817701228901,-0.1419392103009097,-0.01991870421836236,0.007157123052774049,0.0006556310696287279,-0.00034673737645736806
6445.712974185,TRIAD,0.9908648682032584,-0.10843053913451726,-0.02983593886242994,-0.07442746734731022,0.006743085004961125,0.00033298193031509345,0.0011170229101408673
6445.715416503,IMU,0.9908634324372253,-0.10843855942843977,-0.02983768958976458,-0.0744341948821244,0.006743085004961125,0.00033298193031509345,0.0011170229101408673
6445.721867,IMU,0.9908617036143244,-0.10845634642973859,-0.029837763459496954,-0.07443126427360186,0.006743085004961125,0.00033298193031509345,0.0011170229101408673
6445.725981903,TRIAD,0.9797900075917241,-0.137169742597292,-0.14411147067524224,-0.020685423829862645,0.007283928572461666,0.0007196485758802203,-0.0006748058497752262
6445.729867,IMU,0.979788661721659,-0.1371813794096062,-0.14411096512141466,-0.020675522647149332,0.007283928572461666,0.0007196485758802203,-0.0006748058497752262
6445.737392907,IMU,0.9797861776981726,-0.13720238573450222,-0.14411057679254424,-0.020656548523075906,0.007283928572461666,0.0007196485758802203,-0.0006748058497752262
6445.741862329,TRIAD,0.9804551533979966,-0.13295178924780934,-0.14371011591116084,-0.019465777557492178,0.007212762526128336,0.0007170130052079957,-0.0007370893367849269
6445.745392907,IMU,0.9804543067882248,-0.13296148448619682,-0.1437078795441309,-0.019458707577276618,0.007212762526128336,0.0007170130052079957,-0.0007370893367849269
6445.7520860350005,IMU,0.9804516329333084,-0.1329904760170199,-0.14370060000552076,-0.019449070035065474,0.007212762526128336,0.0007170130052079957,-0.0007370893367849269
6445.756275142,TRIAD,0.9882317227120643,-0.1251824139914127,-0.050559157621589725,-0.07191103554687307,0.006929499333798818,0.0003545040082322761,0.001275003555552265
6445.760086035,IMU,0.9882300016340066,-0.12519974606268996,-0.05055297852424721,-0.07190885772014444,0.006929499333798818,0.0003545040082322761,0.001275003555552265
6445.767776201,IMU,0.9882258109053822,-0.12523476954722462,-0.050536848340778574,-0.0719167999610284,0.006929499333798818,0.0003545040082322761,0.001275003555552265
6445.771866733,TRIAD,0.996447557705459,-0.052730654226078866,-0.06557425479864486,-0.0034292791251291366,0.005731120246947667,0.00040703431539295364,-0.0013947699479535582
6445.775776201,IMU,0.9964476238026716,-0.05274143570414366,-0.06556452216690908,-0.0034303660008982873,0.005731120246947667,0.00040703431539295364,-0.0013947699479535582
6445.782715866,IMU,0.9964480715114852,-0.052755195984243476,-0.06554668229490349,-0.003429652728356328,0.005731120246947667,0.00040703431539295364,-0.0013947699479535582
6445.786803991,TRIAD,0.9912079286486346,-0.10851775576479095,-0.02894626098986581,-0.06994893024602393,0.00658550334890879,0.00025946161833829506,0.0010569127789436454
6445.790715866,IMU,0.9912061416168936,-0.1085340086978075,-0.028935205166462023,-0.0699536109068715,0.00658550334890879,0.00025946161833829506,0.0010569127789436454
6445.798328254,IMU,0.9912002699868999,-0.10857928969088002,-0.02891941792179247,-0.06997306549798714,0.00658550334890879,0.00025946161833829506,0.0010569127789436454
6445.802782028,TRIAD,0.9897479808684223,-0.11652882023189977,-0.028938086970964463,-0.07734698148411201,0.006723282145495133,0.0002609069612499861,0.0013331534519816107
6445.806328254,IMU,0.9897455329406629,-0.11654237002720706,-0.028933335167372294,-0.07735966732437037,0.006723282145495133,0.0002609069612499861,0.0013331534519816107
6445.816681544,TRIAD,0.9896970549328733,-0.11790982834908703,-0.036065474706176395,-0.0727756372016366,0.00674594622354609,0.0002806190788932824,0.001214573388586318
6445.819105639,IMU,0.9896955134398218,-0.11791641927664256,-0.03606469083969606,-0.07278630926692042,0.00674594622354609,0.0002806190788932824,0.001214573388586318
6445.825721378,IMU,0.9896921912612474,-0.11792920021412774,-0.036066322427631844,-0.07280996277923045,0.00674594622354609,0.0002806190788932824,0.001214573388586318
6445.829850466,TRIAD,0.9896003100338401,-0.11780671413143505,-0.038428023700204636,-0.07304855563923665,0.006746676504535049,0.0002894352519030262,0.0012134349226316297
6445.833721378,IMU,0.989598839189028,-0.11781558661078644,-0.03843160812230902,-0.0730522862367637,0.006746676504535049,0.0002894352519030262,0.0012134349226316297
6445.841185636,IMU,0.9895978092683644,-0.11783507533610073,-0.03843382990449794,-0.0730336335578439,0.006746676504535049,0.0002894352519030262,0.0012134349226316297
6445.845677947,TRIAD,0.9894987954715733,-0.11821772401914372,-0.02821813591410851,-0.07823324289310929,0.006737085301461616,0.00024523482324354505,0.001439977142635632
6445.849185636,IMU,0.9894981623515866,-0.11823116014952167,-0.028216926043383123,-0.07822138171365711,0.006737085301461616,0.00024523482324354505,0.001439977142635632
6445.855070689,IMU,0.9894960075483334,-0.11825911235870479,-0.028216621071897822,-0.07820649388205975,0.006737085301461616,0.00024523482324354505,0.001439977142635632
6445.859564926,TRIAD,0.9905677801641654,-0.11217487012818841,-0.031385324427067485,-0.07216115868643976,0.006654505039438251,0.00025644170858010826,0.001245156308614023
6445.863070689,IMU,0.9905660640786021,-0.11219164713551875,-0.031385528715432244,-0.07215854485851775,0.006654505039438251,0.00025644170858010826,0.001245156308614023
6445.871315652,IMU,0.9905626250515073,-0.11221590852840309,-0.03138187702499776,-0.07216961631185233,0.006654505039438251,0.00025644170858010826,0.001245156308614023
6445.875753703,TRIAD,0.9900012649161472,-0.11260282892832253,-0.01668147252379114,-0.08330562319678991,0.006637244427859125,0.00019228840376360468,0.0017143595716799906
6445.879315652,IMU,0.989999746603496,-0.11260859734868332,-0.016681656530750547,-0.08331583201028418,0.006637244427859125,0.00019228840376360468,0.0017143595716799906
6445.88597102,IMU,0.9899968569271125,-0.1126247902766411,-0.01668124711678043,-0.08332836182363045,0.006637244427859125,0.00019228840376360468,0.0017143595716799906
6445.890162368,TRIAD,0.989920199053523,-0.11637308462235527,-0.03661550500559636,-0.07193475845859813,0.006724498565757397,0.00026927614885399823,0.00128322378832785
6445.89397102,IMU,0.9899181533950924,-0.11639019763704646,-0.036611804682862174,-0.07193710607693223,0.006724498565757397,0.00026927614885399823,0.00128322378832785
6445.901648649,IMU,0.9899132986716072,-0.11643263068731399,-0.036600540359558606,-0.07194097629110513,0.006724498565757397,0.00026927614885399823,0.00128322378832785
6445.90606183,TRIAD,0.989675668662561,-0.11654448577656866,-0.03073859718186058,-0.07755380284473054,0.00671593431679042,0.00024495489373626606,0.0015086207187067712
6445.909648649,IMU,0.9896733047216238,-0.11656149603770606,-0.030733723181044722,-0.07756033665645495,0.00671593431679042,0.00024495489373626606,0.0015086207187067712
6445.91992555,TRIAD,0.990745124952913,-0.1107824379812093,-0.032504633128679614,-0.07137785120152108,0.006654133695999076,0.00024943946960728747,0.0013604497650205522
6445.922353071,IMU,0.990743610179079,-0.11079055129580556,-0.03250251697090329,-0.07138724692445353,0.006654133695999076,0.00024943946960728747,0.0013604497650205522
6445.92903944,IMU,0.9907393389263975,-0.1108123548602052,-0.03249139550296678,-0.07141773961902345,0.006654133695999076,0.00024943946960728747,0.0013604497650205522
6445.933196806,TRIAD,0.9812894554114512,-0.13075199511443988,-0.14004315755899538,-0.019048214950429687,0.007074195407205305,0.0006227964051313706,-0.0004285929945467607
6445.93703944,IMU,0.9812877133357909,-0.13076917401066962,-0.14003744601398235,-0.01906201717192629,0.007074195407205305,0.0006227964051313706,-0.0004285929945467607
6445.943830919,IMU,0.9812843226753645,-0.1307990922763578,-0.14003210995962584,-0.019070493215625678,0.007074195407205305,0.0006227964051313706,-0.0004285929945467607
6445.948062897,TRIAD,0.9892713454427846,-0.11860156391757189,-0.033127038610078,-0.07860326605844832,0.006694121368913878,0.0001939120556264444,0.0019280187975459755
6445.951830919,IMU,0.9892702235519467,-0.11861586299297142,-0.03312170515503464,-0.07859805651246747,0.006694121368913878,0.0001939120556264444,0.0019280187975459755
6445.959409159001,IMU,0.989269903591107,-0.11864033128927226,-0.03311077768181171,-0.07856975271514624,0.006694121368913878,0.0001939120556264444,0.0019280187975459755
6445.963507247,TRIAD,0.9796621003144006,-0.13840962335201282,-0.14378641980751758,-0.02074634546293691,0.007237709423869116,0.0006689439911692712,-0.0005287050797183382
6445.967409159,IMU,0.9796610944261761,-0.13842290407252478,-0.1437828167726592,-0.020730202525673966,0.007237709423869116,0.0006689439911692712,-0.0005287050797183382
6445.9753612330005,IMU,0.9796582824605718,-0.13844895530990156,-0.14378011629303492,-0.020707837616728633,0.007237709423869116,0.0006689439911692712,-0.0005287050797183382
6445.979657451,TRIAD,0.9794364540265181,-0.1387132407109558,-0.1450543191865244,-0.020545409724772278,0.0072438506270131615,0.0006750621760576973,-0.000539583108679995
6445.983361233,IMU,0.9794351100241527,-0.13872312695296504,-0.14505489338603558,-0.020538675836900937,0.0072438506270131615,0.0006750621760576973,-0.000539583108679995
6445.9918503260005,IMU,0.9794315721968399,-0.13874743404619339,-0.1450560470435819,-0.020535046766786066,0.0072438506270131615,0.0006750621760576973,-0.000539583108679995
6445.995395117,TRIAD,0.9779447327873331,-0.14271737388036942,-0.15089695727639454,-0.02204447982893676,0.007318242856758471,0.0007055572197838612,-0.0004909294411901906
6445.999850326,IMU,0.9779423144969471,-0.1427306185808994,-0.15089954536709713,-0.02204829344578329,0.007318242856758471,0.0007055572197838612,-0.0004909294411901906
6446.007265769,IMU,0.9779374278591441,-0.14276087461467207,-0.15090007338705622,-0.02206553247207849,0.007318242856758471,0.0007055572197838612,-0.0004909294411901906
6446.011449691,TRIAD,0.9784654606720298,-0.14073076173010493,-0.1494609122595566,-0.02148559241161799,0.007281866419778728,0.000698074474103682,-0.0005161887157195536
6446.015265769,IMU,0.9784627909034694,-0.14074689425749884,-0.14946178546682326,-0.02149542414867166,0.007281866419778728,0.000698074474103682,-0.0005161887157195536
6446.02232762,IMU,0.978457523969461,-0.14078027780489458,-0.1494615384015801,-0.021518264506262118,0.007281866419778728,0.000698074474103682,-0.0005161887157195536
6446.026428726,TRIAD,0.9877189206220796,-0.12727317274248806,-0.03583060510720201,-0.0832408618580253,0.006844680457936983,0.0002297490639621657,0.002016879944882522
6446.03032762,IMU,0.9877158535687217,-0.12728834068816564,-0.03582799405827703,-0.08325518467714277,0.006844680457936983,0.0002297490639621657,0.002016879944882522
6446.038918935,IMU,0.9877094910731937,-0.12732425711632525,-0.03583199392363231,-0.08327402359178654,0.006844680457936983,0.0002297490639621657,0.002016879944882522
6446.043394986,TRIAD,0.9919083461494118,0.042340546168222186,0.11944096327784968,-0.007679015599314344,0.0034169827145127635,-0.0005423379899869125,-0.0004035965522488608
6446.046918935,IMU,0.9919088404471317,0.042334029612629234,0.11943938272764264,-0.007675678030214067,0.0034169827145127635,-0.0005423379899869125,-0.0004035965522488608
6446.053894822,IMU,0.9919101552133647,0.0423285329120767,0.11943154754556021,-0.007657985177760433,0.0034169827145127635,-0.0005423379899869125,-0.0004035965522488608
6446.058068707,TRIAD,0.9897119740498932,-0.11788793668862471,-0.030407941039483615,-0.07515317642855794,0.006144710762518121,9.333542728190045e-05,0.0013921564220135928
6446.061894822,IMU,0.9897121209024566,-0.11789272334986109,-0.030412744363198768,-0.0751417893067037,0.006144710762518121,9.333542728190045e-05,0.0013921564220135928
6446.069612692,IMU,0.9897127660498348,-0.1178959847547464,-0.030422037207153745,-0.07512441113819329,0.006144710762518121,9.333542728190045e-05,0.0013921564220135928
6446.073481002,TRIAD,0.9889629365530435,-0.12117401657326814,-0.02862013699281387,-0.08031223811098012,0.0061982067538618475,8.670822726358776e-05,0.0015908831018560637
6446.077612692,IMU,0.9889624320573891,-0.12118115112705438,-0.02862390331619264,-0.08030634314673613,0.0061982067538618475,8.670822726358776e-05,0.0015908831018560637
6446.088842001,TRIAD,0.9893548202304252,-0.11937408272708444,-0.038169232704940326,-0.07395929782391457,0.006186861453472758,0.0001176589882295628,0.001396502796412309
6446.091572115,IMU,0.9893534690024859,-0.11938441565439577,-0.03817181564916179,-0.07395936155519586,0.006186861453472758,0.0001176589882295628,0.001396502796412309
6446.0992993,IMU,0.9893473313762561,-0.119421038077994,-0.03817431665791136,-0.07398104561815987,0.006186861453472758,0.0001176589882295628,0.001396502796412309
6446.10345411,TRIAD,0.9802429875470275,-0.13541696622794858,-0.1427683179819724,-0.02007829681758365,0.0066128249354223834,0.0005310161129354141,-0.000719162209804424
6446.1072993,IMU,0.9802405329399465,-0.1354315906252023,-0.1427690147800551,-0.02009453311400174,0.0066128249354223834,0.0005310161129354141,-0.000719162209804424
6446.114038780001,IMU,0.9802364408665495,-0.13545517933546986,-0.14277005160707987,-0.020127760744484857,0.0066128249354223834,0.0005310161129354141,-0.000719162209804424
6446.117851793,TRIAD,0.990186947944461,-0.11436165778488032,-0.038910732212163575,-0.07026502876851647,0.0061063758201439795,0.00011081862206342724,0.001271582829610179
6446.12203878,IMU,0.9901843082822841,-0.1143754167024258,-0.038909323249409065,-0.07028061076822127,0.0061063758201439795,0.00011081862206342724,0.001271582829610179
6446.129504427,IMU,0.9901812405507372,-0.11440427501857008,-0.038906142989422667,-0.07027862232973302,0.0061063758201439795,0.00011081862206342724,0.001271582829610179
6446.133701052,TRIAD,0.9897326779963863,-0.11665100803106905,-0.02897283149895827,-0.07734561051779244,0.00612951530792692,6.687888834958448e-05,0.0015722546023128456
6446.137504427,IMU,0.9897320555274277,-0.11666401809832132,-0.028973249109906278,-0.07733379583741334,0.00612951530792692,6.687888834958448e-05,0.0015722546023128456
6446.144408314,IMU,0.9897327296188617,-0.11667516424452275,-0.028976287186376935,-0.07730721021097234,0.00612951530792692,6.687888834958448e-05,0.0015722546023128456
6446.148616828,TRIAD,0.9899445357164518,-0.11652620469819161,-0.035693148717308464,-0.07181545069424833,0.0061378004896306,9.354561561303188e-05,0.0013633992035335049
6446.152408314,IMU,0.9899443253550604,-0.1165325427858656,-0.03569654125028304,-0.07180637932622536,0.0061378004896306,9.354561561303188e-05,0.0013633992035335049
6446.159487016001,IMU,0.9899419604652063,-0.11655010235380692,-0.03570215514289994,-0.0718076922743881,0.0061378004896306,9.354561561303188e-05,0.0013633992035335049
6446.163596253,TRIAD,0.9970588764437917,-0.046936343726982965,-0.0605199970066233,-0.0028118507259174558,0.005049506984426662,0.00018912259805868123,-0.001161394569688567
6446.167487016,IMU,0.9970581107548622,-0.04694530642914997,-0.06052526835416745,-0.002820261135804976,0.005049506984426662,0.00018912259805868123,-0.001161394569688567
6446.174973904001,IMU,0.9970573227530619,-0.04695378345785692,-0.060530697120569334,-0.0028411387835111557,0.005049506984426662,0.00018912259805868123,-0.001161394569688567
6446.179473178,TRIAD,0.9902026714748349,-0.11424901458870279,-0.026230189545408025,-0.07588022948056171,0.00614283714133143,4.564931331274739e-05,0.0016355120662913454
6446.182973904,IMU,0.9902002365104401,-0.11426083399802694,-0.026230797010673386,-0.07589399658028863,0.00614283714133143,4.564931331274739e-05,0.0016355120662913454
6446.189577402,IMU,0.9901946779902909,-0.11429566548229837,-0.02623243204584125,-0.07591350367769317,0.00614283714133143,4.564931331274739e-05,0.0016355120662913454
6446.193735768,TRIAD,0.9827045753854381,-0.1278757737569168,-0.13277382130242965,-0.017624312166608518,0.006513480567301241,0.00045747792990887134,-0.0005473784263954182
6446.197577402,IMU,0.9827012320271519,-0.12789901780178586,-0.13277573880136911,-0.017627620469224642,0.006513480567301241,0.00045747792990887134,-0.0005473784263954182
6446.205167383,IMU,0.9826973648015483,-0.12792954740646895,-0.1327758584591824,-0.017620769645389785,0.006513480567301241,0.00045747792990887134,-0.0005473784263954182
6446.209590175,TRIAD,0.9896542303881668,-0.11737683340230284,-0.02919663448174873,-0.07716696048304895,0.006147214602412798,1.0566817472410883e-05,0.001966827760889951
6446.213167383,IMU,0.9896543085314446,-0.11737988118366577,-0.0291970807324531,-0.0771611532777942,0.006147214602412798,1.0566817472410883e-05,0.001966827760889951
6446.22344471,TRIAD,0.9908169224529192,-0.11097766751317106,-0.03014354864786656,-0.07111364123131145,0.006077823040978675,1.2687925121511541e-05,0.0018243466235710894
6446.225851972,IMU,0.9908170395088111,-0.11097981794277033,-0.03014359872714395,-0.0711086329791367,0.006077823040978675,1.2687925121511541e-05,0.0018243466235710894
6446.2321982290005,IMU,0.9908154726817322,-0.11099689350874811,-0.03014785853538391,-0.07110200666376386,0.006077823040978675,1.2687925121511541e-05,0.0018243466235710894
6446.236375613,TRIAD,0.9908332324335619,-0.11073383053591644,-0.03042212413089213,-0.07114786464446263,0.0060745672195676665,1.3747800680358927e-05,0.0018245050181533201
6446.240198229,IMU,0.9908315786837814,-0.11074849386341183,-0.030426909694061432,-0.07114602558443332,0.0060745672195676665,1.3747800680358927e-05,0.0018245050181533201
6446.248129006,IMU,0.9908273015287314,-0.11077622687649129,-0.030437173511303914,-0.07115802535865667,0.0060745672195676665,1.3747800680358927e-05,0.0018245050181533201
6446.252351965,TRIAD,0.9886547527210404,-0.12257342713467854,-0.024967381207178556,-0.08315145674137997,0.006274017002959502,-9.608313427250486e-06,0.002301675856962762
6446.256129006,IMU,0.9886524322642115,-0.12258262623406402,-0.02497280447166773,-0.08316385609408919,0.006274017002959502,-9.608313427250486e-06,0.002301675856962762
6446.26316969,IMU,0.9886480456351349,-0.12260080277748016,-0.024983648216180317,-0.08318595038800616,0.006274017002959502,-9.608313427250486e-06,0.002301675856962762
6446.267326315,TRIAD,0.979931834116466,-0.1365509970591458,-0.1437651628580097,-0.020469578298104158,0.006710192713157656,0.0004791526124360422,-0.0002557677010458321
6446.27116969,IMU,0.9799299694445744,-0.13655968533260246,-0.1437683532984642,-0.02047847445646856,0.006710192713157656,0.0004791526124360422,-0.0002557677010458321
6446.278813504,IMU,0.9799263302474693,-0.13658430321726073,-0.14377041844237154,-0.02047393912485657,0.006710192713157656,0.0004791526124360422,-0.0002557677010458321
6446.283307407,TRIAD,0.9775985983762292,-0.1454595211381336,-0.15046254795722008,-0.02243947025484969,0.006865441260050085,0.0005121681506807063,-0.00017203125099689154
6446.286813504,IMU,0.9775962889606433,-0.1454740189112141,-0.15046418676402784,-0.022435109396614424,0.006865441260050085,0.0005121681506807063,-0.00017203125099689154
6446.292590297,IMU,0.9775931500571973,-0.14549552753858208,-0.15046516257219694,-0.022425861848282096,0.006865441260050085,0.0005121681506807063,-0.00017203125099689154
6446.297095108,TRIAD,0.9895076763634554,-0.11893567121570005,-0.03780863806157851,-0.07279678164723287,0.006326443444868592,0.00010886352655371584,0.0016108427612720178
6446.300590297,IMU,0.989506769597271,-0.1189453578187943,-0.03780851946735263,-0.07279334193605279,0.006326443444868592,0.00010886352655371584,0.0016108427612720178
6446.31247344,TRIAD,0.989740652794531,-0.11684837468120526,-0.028161215924824803,-0.0772453458653121,0.006294359702890063,8.258974419816366e-05,0.0017299089213889708
6446.315252554,IMU,0.9897395104676366,-0.11685717519004633,-0.02816143495232985,-0.07724658961605724,0.006294359702890063,8.258974419816366e-05,0.0017299089213889708
6446.321466089,IMU,0.9897360705027747,-0.11687859990308497,-0.028166764110368083,-0.07725630737986408,0.006294359702890063,8.258974419816366e-05,0.0017299089213889708
6446.325687825,TRIAD,0.9908470889860103,-0.1108972928009161,-0.029585088812272814,-0.07105321398323543,0.006215591224542072,8.667646533563298e-05,0.001545869478781478
6446.329466089,IMU,0.9908448160297991,-0.11091098939301224,-0.029587679592278475,-0.07106245277980135,0.006215591224542072,8.667646533563298e-05,0.001545869478781478
6446.336471791,IMU,0.9908401869064222,-0.11093696978081553,-0.02959610126148486,-0.07108293421923852,0.006215591224542072,8.667646533563298e-05,0.001545869478781478
6446.340594657,TRIAD,0.9804126485422388,-0.1363355375152191,-0.14072309734607896,-0.020016734552745878,0.006802985106548146,0.0005428727421621282,-0.0005262629076435341
6446.344471791,IMU,0.9804111140587303,-0.1363443425502908,-0.14072458703699645,-0.020021445699931972,0.006802985106548146,0.0005428727421621282,-0.0005262629076435341
6446.351987345,IMU,0.9804062719358716,-0.1363732174884133,-0.1407303165118756,-0.020021626185983146,0.006802985106548146,0.0005428727421621282,-0.0005262629076435341
6446.356486934,TRIAD,0.9895858402061292,-0.11747728266045557,-0.030626090261990133,-0.07733689622366159,0.006280154786129897,6.767265963775952e-05,0.0019094890447737892
6446.359987345,IMU,0.9895843740645826,-0.11748997659990522,-0.030625517161324264,-0.07733660003105773,0.006280154786129897,6.767265963775952e-05,0.0019094890447737892
6446.365830213,IMU,0.9895834292868775,-0.1175034655222077,-0.030626203924158952,-0.07732792318620117,0.006280154786129897,6.767265963775952e-05,0.0019094890447737892
6446.370330135,TRIAD,0.9908803226142885,-0.11099654731831424,-0.028395019378233,-0.0709202059622409,0.006186214208425826,5.7959110936019314e-05,0.0017236167588979927
6446.373830213,IMU,0.9908800236676157,-0.11100273744139834,-0.02839423198029818,-0.07091500946365567,0.006186214208425826,5.7959110936019314e-05,0.0017236167588979927
6446.381187711,IMU,0.9908779522388862,-0.11102544174064448,-0.02839382825072996,-0.07090857191083744,0.006186214208425826,5.7959110936019314e-05,0.0017236167588979927
6446.385295374,TRIAD,0.9970147512605483,-0.04803015125219041,-0.06038586484683064,-0.0028701334915351433,0.005212062144348912,0.00018492586211360236,-0.0007581634235025011
6446.389187711,IMU,0.9970141281280239,-0.04804621205001645,-0.06038340812696077,-0.0028694675001099015,0.005212062144348912,0.00018492586211360236,-0.0007581634235025011
6446.399898779,TRIAD,0.9910427708603885,-0.10865019418652172,-0.03128889647082955,-0.07106593126268344,0.00589322863579427,0.00010027539575155125,0.0010186407682013462
6446.402535708,IMU,0.9910413312285972,-0.10866085402485773,-0.03128858063237641,-0.07106984818648518,0.00589322863579427,0.00010027539575155125,0.0010186407682013462
6446.40946478,IMU,0.9910380164082986,-0.10867812031231558,-0.03129042321667619,-0.0710888571705017,0.00589322863579427,0.00010027539575155125,0.0010186407682013462
6446.413591943,TRIAD,0.9796538547950931,-0.13818656868584425,-0.14404710403816745,-0.020814149950561186,0.006477329253657526,0.0005114873613856927,-0.0007857490514953135
6446.41746478,IMU,0.9796522041774988,-0.13819467816777825,-0.14404932251236355,-0.02082264296389405,0.006477329253657526,0.0005114873613856927,-0.0007857490514953135
6446.425989966,IMU,0.9796471034616832,-0.13822384811295307,-0.14405383121605042,-0.020837807081342502,0.006477329253657526,0.0005114873613856927,-0.0007857490514953135
6446.430490221,TRIAD,0.9767267368104386,-0.14752692132616063,-0.1539396605699873,-0.02330815280656562,0.006653613096416705,0.0005634504360475743,-0.0006909192604592196
6446.433989966,IMU,0.976723752838409,-0.14754230294990758,-0.15394370524598033,-0.023309120460263517,0.006653613096416705,0.0005634504360475743,-0.0006909192604592196
6446.44064839,IMU,0.9767192708010273,-0.1475676375397572,-0.1539484971465938,-0.023304905559768066,0.006653613096416705,0.0005634504360475743,-0.0006909192604592196
