time,qw,qx,qy,qz
0.8700000000000006,0.6725319015636054,-0.697068628780105,-0.06011024083104834,0.24121137431120118
0.8800000000000006,0.6751409080461913,-0.6947083152148772,-0.062487040608791476,0.2401259686286063
0.8900000000000006,0.6778372779549479,-0.6921736065561716,-0.06500705237002412,0.23917860720350814
0.9000000000000006,0.6070902346897797,-0.7456446580445094,-0.02372298679158299,0.2736653262137558
0.9100000000000006,0.610048842396535,-0.7434060649219965,-0.026213757473702255,0.27294811127199625
0.9200000000000006,0.6129949544761493,-0.7411522446170743,-0.028703991219568892,0.27222530553554913
0.9300000000000006,0.6157930391802232,-0.7390527707236874,-0.03112862849687597,0.2713502229052494
0.9400000000000006,0.6185794966622974,-0.7369393422545125,-0.03355267801262834,0.2704700167203125
0.9500000000000006,0.6213925861455659,-0.7347869437266724,-0.03599389041472185,0.2695623138811403
0.9600000000000006,0.6242719736891472,-0.7325076455646585,-0.03849839045461219,0.2687655595272239
0.9700000000000006,0.6271020608836114,-0.7302491717291976,-0.04096058944277475,0.2679577999179136
0.9800000000000006,0.6300148758330237,-0.7279127927895582,-0.04339521478799578,0.2670975058960853
0.9900000000000007,0.6329147057576068,-0.7255614110840309,-0.045828945729031914,0.2662317068173465
1.0000000000000007,0.6356862529519035,-0.7233244492510484,-0.04820224701368834,0.2652946895557229
1.0100000000000007,0.6385564347404475,-0.7209234923957243,-0.0506830015457862,0.26447349794985225
1.0200000000000007,0.6414072372321764,-0.7185298077645339,-0.053086451544290855,0.2636161983689246
1.0300000000000007,0.6442761260193369,-0.7160645083739346,-0.05557960506458405,0.26281324317768995
1.0400000000000007,0.6469686397873994,-0.7137846151875402,-0.057981543098138834,0.26188020718102445
1.0500000000000007,0.6497539275713471,-0.7113295130078257,-0.06051774508521173,0.26108956329095107
1.0600000000000007,0.6525845233145843,-0.7088298406929575,-0.06298314943310164,0.2602437698792443
1.0700000000000007,0.6554013794003272,-0.7063152445193632,-0.06544722771996773,0.25939249723820346
1.0800000000000007,0.6581164915533994,-0.7038735795107246,-0.06788768927888501,0.2585264575562394
1.0900000000000007,0.6608954319805412,-0.7012900006844763,-0.07044959665474393,0.2577720257483439
1.1000000000000008,0.6531924869748524,-0.7148127379594917,-0.011285078071157507,0.2495094619917054
1.1100000000000008,0.6560696968691742,-0.7124804816234096,-0.013812197019115062,0.24850219188001016
